date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-26,-11,-16,-5,,,44,16.7,,,
2018-01-27,-10.6,-14,-7,,,89,13.1,,,
2018-01-28,-6.8,-8,-5,,,,7.2,,,
2018-01-29,-1.6,-5,1,,,238,14.4,,,
2018-01-30,1.2,-1,2,,,243,20,,,
2018-01-31,0.9,0,2,,,291,33.7,,,
2018-02-01,-1.9,-6,2,,,203,13.1,,,
2018-02-02,1,-3,2,,,188,11.7,,,
2018-02-03,2.8,0,6,,,163,15.6,,,
2018-02-04,5.2,-1,8,,,232,21.6,,,
2018-02-05,-2.3,-6,0,,,,20,,,
2018-02-06,-2.6,-4,-1,,,190,8.3,,,
2018-02-07,-3.3,-5,-2,,,86,11,,,
2018-02-08,-1.1,-5,1,,,107,24.5,,,
2018-02-09,1.2,0,2,,,132,14,,,
2018-02-10,0.7,0,2,,,172,9.9,,,
2018-02-11,0.6,0,2,,,69,20,,,
2018-02-12,-2.6,-4,0,,,51,25.7,,,
2018-02-13,-4,-5,-3,,,39,14.1,,,
2018-02-14,-3.5,-5,-3,,,,6.6,,,
2018-02-15,-1,-3,0,,,92,20.7,,,
2018-02-16,-0.2,-1,1,,,102,11.3,,,
2018-02-17,-0.8,-2,0,,,,2.9,,,
2018-02-18,-0.1,-3,3,,,,4.4,,,
2018-02-19,-1,-2,2,,,,9,,,
2018-02-20,-2.9,-7,1,,,,11.3,,,
2018-02-21,-3.9,-7,-2,,,44,14.7,,,
2018-02-22,-3.1,-6,0,,,59,21.2,,,
2018-02-23,-5.3,-9,-1,,,55,22.7,,,
2018-02-24,-7.3,-11,-2,,,55,20.9,,,
2018-02-25,-10.4,-14,-6,,,20,20.7,,,
2018-02-26,-10.5,-14,-6,,,20,17.3,,,
2018-02-27,-9.5,-13,-6,,,62,35.4,,,
2018-02-28,-5.9,-9,-3,,,,21.6,,,
2018-03-01,-6.8,-13,-2,,,156,30.5,,,
2018-03-02,-8.7,-16,-3,,,151,18.9,,,
2018-03-03,0.1,-3,2,,,146,22.1,,,
2018-03-04,-6.5,-10,0,,,265,26.1,,,
2018-03-05,-6.4,-10,-2,,,269,19.4,,,
2018-03-06,-4.3,-10,1,,,115,15.8,,,
2018-03-07,0.2,-2,2,,,126,12.9,,,
2018-03-08,1,-1,2,,,305,13.1,,,
2018-03-09,-0.4,-1,1,,,,10.5,,,
2018-03-10,0.7,-1,2,,,,5.6,,,
2018-03-11,0.5,-1,2,,,,6.5,,,
2018-03-12,0.4,-1,3,,,134,18.9,,,
2018-03-13,0.4,-3,4,,,121,25.2,,,
2018-03-14,-0.1,-1,1,,,119,17.7,,,
2018-03-15,1.4,0,3,,,274,16.5,,,
2018-03-16,2.6,0,5,,,,10.8,,,
2018-03-17,3.8,-2,11,,,205,21.8,,,
2018-03-18,-7.1,-9,-2,,,37,35.1,,,
2018-03-19,-7.6,-10,-4,,,46,27.2,,,
2018-03-20,-7,-12,-3,,,62,19.1,,,
2018-03-21,-4,-7,-2,,,282,22.1,,,
2018-03-22,-2.9,-7,3,,,278,17.3,,,
2018-03-23,-4,-9,0,,,,11.6,,,
2018-03-24,-1,-4,3,,,10,17,,,
2018-03-25,-1.3,-7,4,,,,5.2,,,
2018-03-26,-0.4,-6,5,,,,7.4,,,
2018-03-27,2.8,2,5,,,188,16.7,,,
2018-03-28,2.7,-1,8,,,264,13.2,,,
2018-03-29,0.8,-1,2,,,49,21.6,,,
2018-03-30,1.7,-1,5,,,144,11.3,,,
2018-03-31,5.7,2,12,,,177,21.2,,,
2018-04-01,10,4,17,,,159,24,,,
2018-04-02,7.5,4,10,,,,12.8,,,
2018-04-03,5.3,3,10,,,,19.4,,,
2018-04-04,8.3,2,15,,,227,15.2,,,
2018-04-05,9.3,2,16,,,185,10.5,,,
2018-04-06,11.9,6,17,,,147,9.6,,,
2018-04-07,14.1,9,21,,,,9.9,,,
2018-04-08,11.5,5,19,,,57,20.1,,,
2018-04-09,13.8,6,23,,,110,18.6,,,
2018-04-10,13.8,7,21,,,138,12.6,,,
2018-04-11,,,,,,,,,,
2018-04-12,13.3,6,20,,,59,22.8,,,
2018-04-13,14.1,9,21,,,97,10.7,,,
2018-04-14,12.8,7,19,,,59,18,,,
2018-04-15,12,5,19,,,186,11.7,,,
2018-04-16,14.3,9,21,,,248,23.6,,,
2018-04-17,14.3,7,20,,,237,10.7,,,
2018-04-18,12.8,9,18,,,274,17.7,,,
2018-04-19,9.8,7,14,,,310,29,,,
2018-04-20,11.5,7,18,,,350,27.8,,,
2018-04-21,13.8,5,21,,,282,18.3,,,
2018-04-22,14.5,10,19,,,312,28.5,,,
2018-04-23,11.8,7,17,,,348,18.6,,,
2018-04-24,12.3,4,21,,,165,12.6,,,
2018-04-25,15.3,8,23,,,255,13.2,,,
2018-04-26,19.7,12,27,,,243,16.8,,,
2018-04-27,15.9,11,24,,,,12.9,,,
2018-04-28,13.9,8,20,,,345,10.5,,,
2018-04-29,16.3,8,23,,,,5.3,,,
2018-04-30,18.5,11,25,,,,8.4,,,
2018-05-01,20,12,27,,,133,10.5,,,
2018-05-02,20.9,12,29,,,,11.1,,,
2018-05-03,21.6,13,30,,,74,13.7,,,
2018-05-04,22.9,15,31,,,,6.8,,,
2018-05-05,23.9,16,32,,,50,10.5,,,
2018-05-06,22.5,14,31,,,115,12.8,,,
2018-05-07,20.8,15,28,,,63,18.9,,,
2018-05-08,19.1,16,25,,,67,21,,,
2018-05-09,20,16,28,,,,15.2,,,
2018-05-10,19.9,12,28,,,37,20.7,,,
2018-05-11,14.6,8,20,,,41,25.2,,,
2018-05-12,11.5,7,19,,,14,13.8,,,
2018-05-13,11.9,8,17,,,94,15.6,,,
2018-05-14,15.3,8,22,,,96,15.2,,,
2018-05-15,17.1,10,25,,,,7.7,,,
2018-05-16,20.3,13,26,,,149,10.8,,,
2018-05-17,20.3,14,27,,,180,9.5,,,
2018-05-18,19.4,16,24,,,218,13.2,,,
2018-05-19,19.7,13,26,,,242,15.8,,,
2018-05-20,16.2,13,20,,,,9,,,
2018-05-21,16,10,22,,,351,14.7,,,
2018-05-22,17.4,10,25,,,,7.4,,,
2018-05-23,21.8,16,29,,,30,14.6,,,
2018-05-24,22.2,16,29,,,8,12.6,,,
2018-05-25,20.9,16,27,,,26,20.7,,,
2018-05-26,17.6,13,23,,,55,31.1,,,
2018-05-27,16.6,9,24,,,72,21.8,,,
2018-05-28,18.3,9,27,,,48,17.4,,,
2018-05-29,20,15,26,,,65,23.1,,,
2018-05-30,18.8,10,27,,,50,9.8,,,
2018-05-31,22.4,13,31,,,317,16.8,,,
2018-06-01,16.4,11,21,,,33,20.3,,,
2018-06-02,16.4,9,23,,,,7.7,,,
2018-06-03,18.6,10,25,,,213,9.6,,,
2018-06-04,21.6,15,29,,,,7.8,,,
2018-06-05,21.9,17,28,,,243,15.7,,,
2018-06-06,19,12,25,,,13,13.5,,,
2018-06-07,16.1,8,23,,,,8.7,,,
2018-06-08,18.2,10,25,,,,9.8,,,
2018-06-09,20.3,14,28,,,249,14.4,,,
2018-06-10,19,14,25,,,26,13.8,,,
2018-06-11,18.7,11,26,,,,8.9,,,
2018-06-12,20.1,14,25,,,155,10.1,,,
2018-06-13,21.4,17,28,,,214,11.3,,,
2018-06-14,24.4,18,31,,,69,14.1,,,
2018-06-15,26.8,19,34,,,77,16.4,,,
2018-06-16,25.3,20,34,,,62,18,,,
2018-06-17,23.5,19,30,,,86,18.9,,,
2018-06-18,23,15,31,,,55,16.1,,,
2018-06-19,24.1,16,32,,,16,13.4,,,
2018-06-20,25.2,18,32,,,353,12.8,,,
2018-06-21,24.8,17,32,,,12,11.4,,,
2018-06-22,27,19,34,,,,11,,,
2018-06-23,23.5,19,27,,,,7.7,,,
2018-06-24,18.3,14,23,,,335,20.1,,,
2018-06-25,18.7,12,25,,,19,12,,,
2018-06-26,21.9,15,29,,,35,23.1,,,
2018-06-27,24.9,20,33,,,36,23.1,,,
2018-06-28,24.8,20,32,,,42,23.6,,,
2018-06-29,25,19,32,,,30,23.7,,,
2018-06-30,22.4,18,28,,,191,14.4,,,
2018-07-01,18.9,15,23,,,233,14.9,,,
2018-07-02,19.2,13,25,,,,11.1,,,
2018-07-03,20.1,14,26,,,,9.2,,,
2018-07-04,21.3,16,27,,,,7.8,,,
2018-07-05,21.5,15,27,,,299,14.4,,,
2018-07-06,22.5,16,29,,,,5.4,,,
2018-07-07,22.6,17,29,,,,12,,,
2018-07-08,23,17,29,,,,9.2,,,
2018-07-09,23.5,17,29,,,12,8.3,,,
2018-07-10,25.5,18,32,,,,12,,,
2018-07-11,22.4,19,25,,,34,17,,,
2018-07-12,23.5,18,29,,,,10.2,,,
2018-07-13,24.7,19,30,,,16,10.4,,,
2018-07-14,22.5,19,29,,,,10.4,,,
2018-07-15,22.2,17,28,,,,9.8,,,
2018-07-16,22.3,17,27,,,,8.4,,,
2018-07-17,21,17,26,,,286,11.6,,,
2018-07-18,21.6,16,28,,,262,14.3,,,
2018-07-19,23.2,16,30,,,,8.7,,,
2018-07-20,21.5,19,26,,,,4.7,,,
2018-07-21,23.3,18,29,,,,9.2,,,
2018-07-22,22,18,27,,,,9,,,
2018-07-23,23.5,18,30,,,,5.9,,,
2018-07-24,24.1,18,31,,,130,9.5,,,
2018-07-25,22.7,18,31,,,71,16.9,,,
2018-07-26,20.1,18,24,,,44,16.8,,,
2018-07-27,23.7,20,32,,,74,11.7,,,
2018-07-28,22.9,20,28,,,51,16.4,,,
2018-07-29,22.8,21,27,,,44,14.4,,,
2018-07-30,25.5,20,31,,,60,20.6,,,
2018-07-31,25.4,22,30,,,55,23.3,,,
2018-08-01,23,17,28,,,39,19.1,,,
2018-08-02,24.3,20,30,,,31,17.6,,,
2018-08-03,23.6,19,30,,,23,15.2,,,
2018-08-04,24,18,31,,,1,12.6,,,
2018-08-05,25,18,31,,,,7.5,,,
2018-08-06,25.3,20,31,,,312,9.6,,,
2018-08-07,24.4,20,30,,,,10.2,,,
2018-08-08,22.5,18,27,,,8,17.9,,,
2018-08-09,21.2,15,27,,,38,19.5,,,
2018-08-10,20.8,14,27,,,42,15.3,,,
2018-08-11,20.9,14,28,,,81,13.8,,,
2018-08-12,22.5,16,29,,,,7.7,,,
2018-08-13,23.5,15,31,,,,8.6,,,
2018-08-14,26,18,32,,,,5.9,,,
2018-08-15,26.3,19,33,,,,9.2,,,
2018-08-16,26.8,21,34,,,,6.5,,,
2018-08-17,26.3,19,34,,,28,15.5,,,
2018-08-18,24.7,20,30,,,48,20.4,,,
2018-08-19,21.4,15,28,,,73,14.7,,,
2018-08-20,21.6,16,28,,,108,8.7,,,
2018-08-21,22.7,15,29,,,,4.1,,,
2018-08-22,22.4,17,28,,,348,16.2,,,
2018-08-23,19.5,13,26,,,65,14,,,
2018-08-24,20.5,13,29,,,83,15.3,,,
2018-08-25,23.1,15,31,,,107,12,,,
2018-08-26,24,16,31,,,89,13.8,,,
2018-08-27,23.8,16,33,,,76,14,,,
2018-08-28,24.2,17,33,,,71,11.7,,,
2018-08-29,24.5,18,33,,,78,12.8,,,
2018-08-30,24.8,18,33,,,26,12.9,,,
2018-08-31,25,18,33,,,20,15.5,,,
2018-09-01,25.5,19,34,,,66,15.8,,,
2018-09-02,23.3,19,28,,,83,15.5,,,
2018-09-03,24.2,18,32,,,62,20.2,,,
2018-09-04,24.3,18,32,,,88,20.9,,,
2018-09-05,22,14,30,,,85,20.6,,,
2018-09-06,23.1,18,29,,,98,28.2,,,
2018-09-07,20.4,17,25,,,102,24.3,,,
2018-09-08,20.4,15,26,,,67,22.4,,,
2018-09-09,15.6,13,19,,,103,22.5,,,
2018-09-10,18.2,14,24,,,,10.4,,,
2018-09-11,18,15,23,,,101,18,,,
2018-09-12,19.1,13,26,,,,8.3,,,
2018-09-13,20.7,16,27,,,,3.9,,,
2018-09-14,20,16,27,,,39,13.2,,,
2018-09-15,18.3,16,21,,,23,16.1,,,
2018-09-16,,,,,,,,,,
2018-09-17,,,,,,,,,,
2018-09-18,15.1,8,22,,,316,11.6,,,
2018-09-19,17.9,11,26,,,,8.3,,,
2018-09-20,,,,,,,,,,
2018-09-21,20.9,14,29,,,3,9.6,,,
2018-09-22,21.9,16,30,,,131,9,,,
2018-09-23,13.6,9,19,,,303,14.1,,,
2018-09-24,13.8,8,20,,,209,19.4,,,
2018-09-25,10.3,9,14,,,298,19.4,,,
2018-09-26,8.4,5,14,,,327,15.2,,,
2018-09-27,8.1,2,12,,,258,16.8,,,
2018-09-28,12.9,7,19,,,253,9.8,,,
2018-09-29,14.9,11,19,,,263,14.4,,,
2018-09-30,11.5,7,17,,,33,18.8,,,
2018-10-01,11.8,4,20,,,73,16.1,,,
2018-10-02,14.2,12,18,,,,9.6,,,
2018-10-03,12.8,9,17,,,226,16.2,,,
2018-10-04,9.5,7,13,,,280,22.5,,,
2018-10-05,8,2,14,,,299,19.8,,,
2018-10-06,9.7,3,18,,,234,9.8,,,
2018-10-07,11.5,5,19,,,,9,,,
2018-10-08,12.2,5,21,,,,8.1,,,
2018-10-09,12.8,7,22,,,10,11.6,,,
2018-10-10,12.9,8,21,,,15,15.8,,,
2018-10-11,13.1,8,21,,,16,12.5,,,
2018-10-12,12.2,8,19,,,54,19.5,,,
2018-10-13,10.6,4,19,,,34,12.5,,,
2018-10-14,12.4,6,22,,,7,13.5,,,
2018-10-15,14.3,8,23,,,28,12.6,,,
2018-10-16,16.4,10,26,,,49,13.1,,,
2018-10-17,16.5,10,25,,,67,12.6,,,
2018-10-18,16,10,25,,,50,12.5,,,
2018-10-19,14.2,8,22,,,106,10.7,,,
2018-10-20,13.4,8,21,,,,7.1,,,
2018-10-21,12.7,10,18,,,17,13.8,,,
2018-10-22,10.4,8,13,,,3,14.1,,,
2018-10-23,,,,,,,,,,
2018-10-24,8.9,6,11,,,235,17.4,,,
2018-10-25,4.6,3,8,,,282,14.4,,,
2018-10-26,3.4,1,6,,,269,13.2,,,
2018-10-27,7.1,1,12,,,211,13.8,,,
2018-10-28,14.3,12,19,,,213,17.7,,,
2018-10-29,14.1,12,18,,,190,13.7,,,
2018-10-30,13.5,9,19,,,,9.8,,,
2018-10-31,8.6,7,10,,,112,21.6,,,
2018-11-01,7.5,5,13,,,115,19.1,,,
2018-11-02,6.9,2,14,,,109,17.9,,,
2018-11-03,6.3,2,11,,,,9.5,,,
2018-11-04,7.6,3,12,,,,3.9,,,
2018-11-05,7.7,3,11,,,54,16.6,,,
2018-11-06,4.8,0,12,,,93,13.2,,,
2018-11-07,4.7,0,11,,,60,9.9,,,
2018-11-08,3.8,-1,10,,,,8.1,,,
2018-11-09,2.8,-1,9,,,,6.9,,,
2018-11-10,-1,-2,0,,,62,8.7,,,
2018-11-11,1.5,-1,5,,,80,19.9,,,
2018-11-12,-1.8,-5,1,,,72,22.5,,,
2018-11-13,-3.5,-6,0,,,63,20.9,,,
2018-11-14,1,-3,5,,,90,16.8,,,
2018-11-15,0.8,-1,3,,,66,25.2,,,
2018-11-16,-0.8,-3,1,,,55,35,,,
2018-11-17,0.2,-2,3,,,47,20.1,,,
2018-11-18,0,-3,4,,,,5.4,,,
2018-11-19,1.5,-2,4,,,74,17.1,,,
2018-11-20,-0.8,-3,1,,,51,26,,,
2018-11-21,-2.8,-6,1,,,34,15.3,,,
2018-11-22,-4.1,-6,-2,,,347,14.9,,,
2018-11-23,-4.2,-7,-1,,,,12.8,,,
2018-11-24,-5.1,-10,-2,,,,6.8,,,
2018-11-25,-1,-5,2,,,,11.9,,,
2018-11-26,3.1,2,5,,,174,9.9,,,
2018-11-27,1.2,-2,3,,,38,20.6,,,
2018-11-28,-4.1,-5,-3,,,14,26.3,,,
2018-11-29,-6,-9,-3,,,40,27.6,,,
2018-11-30,-7.8,-11,-5,,,67,37.1,,,
2018-12-01,-2.9,-5,-1,,,122,21.5,,,
2018-12-02,-6.1,-9,-3,,,,9.9,,,
2018-12-03,-5.4,-10,-1,,,,9.5,,,
2018-12-04,-0.3,-1,2,,,115,15.8,,,
2018-12-05,-0.2,-1,0,,,57,11.3,,,
2018-12-06,-0.5,-1,0,,,341,15.9,,,
2018-12-07,-1.2,-2,-1,,,336,18.2,,,
2018-12-08,-2.4,-4,0,,,201,11.6,,,
2018-12-09,1.4,-2,3,,,153,14,,,
2018-12-10,2.9,2,3,,,,8.7,,,
2018-12-11,1,-1,2,,,,15.8,,,
2018-12-12,0,-1,1,,,321,18.6,,,
2018-12-13,-0.2,-1,1,,,193,15.3,,,
2018-12-14,-0.2,-1,1,,,,6.9,,,
2018-12-15,-1,-2,0,,,,8.6,,,
2018-12-16,-3,-6,-2,,,85,22.8,,,
2018-12-17,-3.8,-6,-3,,,86,29.4,,,
2018-12-18,-4.7,-5,-4,,,76,21.6,,,
2018-12-19,-5,-6,-3,,,69,23.6,,,
2018-12-20,-2.8,-4,-2,,,85,18.2,,,
2018-12-21,-2,-3,-2,,,155,9.2,,,
2018-12-22,-0.1,-2,2,,,,10.6,,,
2018-12-23,0.6,0,2,,,236,14.7,,,
2018-12-24,-0.3,-1,0,,,242,18.9,,,
2018-12-25,-1.2,-5,2,,,256,34.2,,,
2018-12-26,-4.3,-5,-1,,,285,28.7,,,
2018-12-27,-0.8,-3,0,,,314,24.9,,,
2018-12-28,-2,-4,0,,,184,8.7,,,
2018-12-29,-0.5,-3,1,,,,7.7,,,
2018-12-30,-4.8,-6,-3,,,52,16.4,,,
2018-12-31,-5.4,-6,-4,,,40,11.1,,,
2019-01-01,-6.2,-7,-4,,,,6.9,,,
2019-01-02,-1.3,-4,1,,,169,14,,,
2019-01-03,-1.1,-4,0,,,,8.1,,,
2019-01-04,-4.3,-6,-3,,,,12.2,,,
2019-01-05,-4.1,-7,-2,,,242,12.3,,,
2019-01-06,-5.6,-8,-5,,,82,21.3,,,
2019-01-07,-6.3,-8,-5,,,38,32.1,,,
2019-01-08,-6.6,-9,-4,,,,12.8,,,
2019-01-09,-6.9,-10,-5,,,,7.4,,,
2019-01-10,-1.1,-4,0,,,132,17.3,,,
2019-01-11,-0.2,-2,0,,,,10.4,,,
2019-01-12,-6.9,-11,-3,,,,16.4,,,
2019-01-13,-3.3,-6,-2,,,247,11.6,,,
2019-01-14,-0.9,-3,2,,,184,21.6,,,
2019-01-15,-0.6,-5,2,,,303,12.9,,,
2019-01-16,-6.2,-9,-4,,,,9.5,,,
2019-01-17,-4.3,-9,0,,,,10.4,,,
2019-01-18,0.5,-3,2,,,212,17,,,
2019-01-19,-2.1,-8,1,,,316,15.5,,,
2019-01-20,-6.3,-11,-3,,,,6.2,,,
2019-01-21,-3.4,-8,0,,,21,17.1,,,
2019-01-22,-10.2,-13,-8,,,,3,,,
2019-01-23,-6,-11,2,,,115,24.2,,,
2019-01-24,-1.3,-6,2,,,,15,,,
2019-01-25,-7.1,-10,-5,,,57,31.5,,,
2019-01-26,-0.3,-4,1,,,116,20.9,,,
2019-01-27,-1.8,-7,2,,,227,15.6,,,
2019-01-28,-8,-9,-6,,,254,14.4,,,
2019-01-29,-1.4,-6,2,,,140,15.9,,,
2019-01-30,1.8,0,5,,,131,17.3,,,
2019-01-31,1,0,2,,,113,20.6,,,
2019-02-01,0.3,0,1,,,98,16.7,,,
2019-02-02,0.6,0,2,,,,7.4,,,
2019-02-03,2.7,1,5,,,151,14.3,,,
2019-02-04,3.6,2,8,,,160,13.9,,,
2019-02-05,1.3,0,2,,,,9.2,,,
2019-02-06,-0.8,-1,0,,,,10.2,,,
2019-02-07,-0.3,-2,1,,,15,20.3,,,
2019-02-08,-1.6,-3,0,,,83,18.2,,,
2019-02-09,-1.8,-3,-1,,,87,13.2,,,
2019-02-10,-1.1,-2,0,,,171,6.2,,,
2019-02-11,0.5,-1,2,,,,12,,,
2019-02-12,4.6,1,7,,,148,20.3,,,
2019-02-13,1.8,-1,7,,,286,25.2,,,
2019-02-14,-0.6,-5,3,,,239,8.4,,,
2019-02-15,-0.7,-4,4,,,356,12.3,,,
2019-02-16,1.1,0,2,,,315,21,,,
2019-02-17,4.6,1,11,,,293,26.6,,,
2019-02-18,1.5,-2,4,,,346,25.7,,,
2019-02-19,-1.1,-6,4,,,,7.5,,,
2019-02-20,0.4,-5,5,,,224,15.3,,,
2019-02-21,1,-3,5,,,291,24,,,
2019-02-22,-4.7,-7,-3,,,353,17.3,,,
2019-02-23,-7.2,-10,-4,,,20,18,,,
2019-02-24,-4.4,-12,2,,,,8.6,,,
2019-02-25,-0.6,-2,2,,,268,18.8,,,
2019-02-26,0.9,-2,4,,,319,18.5,,,
2019-02-27,1.3,0,4,,,356,17.1,,,
2019-02-28,0.7,-4,4,,,,17.7,,,
2019-03-01,2.5,1,5,,,303,29.9,,,
2019-03-02,-1.3,-4,1,,,325,23.4,,,
2019-03-03,-1.7,-6,3,,,283,15.9,,,
2019-03-04,2.2,-3,7,,,246,24.5,,,
2019-03-05,6.3,2,12,,,233,24.6,,,
2019-03-06,6.1,0,13,,,294,20.1,,,
2019-03-07,4.7,0,9,,,93,12.2,,,
2019-03-08,7.7,1,15,,,193,23,,,
2019-03-09,8,5,11,,,,10.8,,,
2019-03-10,6.1,2,14,,,248,16.4,,,
2019-03-11,5.5,-1,12,,,257,27.5,,,
2019-03-12,2.5,0,7,,,312,11.6,,,
2019-03-13,,,,,,,,,,
2019-03-14,1.8,-4,8,,,,8.7,,,
2019-03-15,2.8,0,6,,,94,11.4,,,
2019-03-16,,,,,,,,,,
2019-03-17,4.4,1,8,,,311,12.3,,,
2019-03-18,5.3,-2,12,,,,10.5,,,
2019-03-19,7,0,14,,,,8.7,,,
2019-03-20,5.9,-1,13,,,,9.9,,,
2019-03-21,6.6,1,11,,,332,21.2,,,
2019-03-22,5.1,0,11,,,,20.3,,,
2019-03-23,2.9,1,5,,,342,27.5,,,
2019-03-24,3.8,0,8,,,323,15,,,
2019-03-25,6.3,-1,13,,,232,12.2,,,
2019-03-26,7.2,5,11,,,,12,,,
2019-03-27,2.8,0,8,,,280,13.4,,,
2019-03-28,1.2,-1,6,,,342,20.4,,,
2019-03-29,3.5,-3,10,,,285,15.5,,,
2019-03-30,6.9,1,14,,,296,14.6,,,
2019-03-31,9.7,1,17,,,,4.2,,,
2019-04-01,11.5,4,20,,,,14.9,,,
2019-04-02,6.8,3,11,,,17,28.1,,,
2019-04-03,4.8,0,10,,,20,18.5,,,
2019-04-04,5.2,-2,12,,,313,12.5,,,
2019-04-05,6.5,-2,14,,,,6,,,
2019-04-06,9.7,2,17,,,,11.1,,,
2019-04-07,12.3,5,19,,,113,17.1,,,
2019-04-08,12.6,7,20,,,115,15.5,,,
2019-04-09,14,8,21,,,103,17.4,,,
2019-04-10,15.5,8,24,,,107,11.7,,,
2019-04-11,14.3,11,19,,,,6.5,,,
2019-04-12,12.7,8,18,,,,5.9,,,
2019-04-13,10.6,8,15,,,354,14,,,
2019-04-14,8.6,7,10,,,31,19.2,,,
2019-04-15,6.4,4,10,,,28,24.2,,,
2019-04-16,8.7,7,11,,,,10.1,,,
2019-04-17,8.8,6,10,,,44,19.7,,,
2019-04-18,6.5,1,12,,,55,18.3,,,
2019-04-19,7.3,2,13,,,60,16.5,,,
2019-04-20,8.5,1,15,,,47,13.8,,,
2019-04-21,10.3,4,17,,,76,12.3,,,
2019-04-22,11.6,5,18,,,66,11.3,,,
2019-04-23,13.3,5,20,,,,3.6,,,
2019-04-24,14.8,6,23,,,,10.7,,,
2019-04-25,16.7,7,25,,,,9.5,,,
2019-04-26,17,9,24,,,,10.2,,,
2019-04-27,16.1,8,23,,,265,11.9,,,
2019-04-28,17,14,22,,,,9.6,,,
2019-04-29,13.4,9,17,,,,12.5,,,
2019-04-30,14,9,22,,,46,13.2,,,
2019-05-01,14.2,10,20,,,141,17.9,,,
2019-05-02,11.8,8,15,,,245,19.1,,,
2019-05-03,13.7,7,21,,,251,14,,,
2019-05-04,15.7,9,22,,,202,15.2,,,
2019-05-05,16.2,9,23,,,152,12.6,,,
2019-05-06,16.8,11,23,,,132,12.3,,,
2019-05-07,18.1,14,24,,,140,11.3,,,
2019-05-08,15.5,12,20,,,,5.3,,,
2019-05-09,12.8,10,14,,,278,11.3,,,
2019-05-10,12.4,9,17,,,,8.7,,,
2019-05-11,13.5,10,18,,,,9,,,
2019-05-12,15.3,10,22,,,34,10.5,,,
2019-05-13,17.4,13,25,,,,11.7,,,
2019-05-14,18.9,11,25,,,303,12.2,,,
2019-05-15,20.4,14,27,,,,5.6,,,
2019-05-16,21.7,14,28,,,74,17.9,,,
2019-05-17,22.5,16,29,,,59,20.4,,,
2019-05-18,22,16,28,,,64,24,,,
2019-05-19,20.3,14,28,,,65,21.9,,,
2019-05-20,20.6,13,28,,,93,17,,,
2019-05-21,19.9,15,25,,,129,18.5,,,
2019-05-22,16,14,18,,,,8.6,,,
2019-05-23,16.2,13,21,,,,8.1,,,
2019-05-24,19.3,12,25,,,,4.4,,,
2019-05-25,18.9,16,24,,,,8.3,,,
2019-05-26,18.3,15,23,,,288,14.4,,,
2019-05-27,19.2,12,26,,,,8.9,,,
2019-05-28,21.8,16,27,,,,6.5,,,
2019-05-29,21.5,14,28,,,129,14.1,,,
2019-05-30,23.2,17,29,,,,10.7,,,
2019-05-31,25.4,19,32,,,,8.3,,,
2019-06-01,26.1,19,33,,,,10.7,,,
2019-06-02,24.4,18,31,,,7,16.5,,,
2019-06-03,22.7,19,30,,,41,15.3,,,
2019-06-04,21.8,18,29,,,96,14.1,,,
2019-06-05,22.7,18,29,,,105,16.6,,,
2019-06-06,22,15,28,,,95,13.4,,,
2019-06-07,21,15,30,,,63,13.8,,,
2019-06-08,22.8,17,30,,,91,12.9,,,
2019-06-09,23,18,31,,,31,15,,,
2019-06-10,24.9,17,33,,,50,15,,,
2019-06-11,25.7,19,33,,,43,17.6,,,
2019-06-12,26.1,20,34,,,54,20.3,,,
2019-06-13,25.9,21,34,,,27,20.3,,,
2019-06-14,25.3,19,32,,,49,17.3,,,
2019-06-15,25.4,18,33,,,,4.7,,,
2019-06-16,25.6,19,32,,,340,16.4,,,
2019-06-17,24,18,30,,,48,14.1,,,
2019-06-18,25.3,18,32,,,,6.9,,,
2019-06-19,26,20,32,,,9,12.8,,,
2019-06-20,26.6,21,33,,,62,17.7,,,
2019-06-21,26.7,19,34,,,60,15,,,
2019-06-22,28.5,20,35,,,91,12.5,,,
2019-06-23,24.8,22,28,,,,11.6,,,
2019-06-24,24,20,27,,,21,16.8,,,
2019-06-25,26.4,21,33,,,25,21.2,,,
2019-06-26,23.3,17,30,,,16,16.8,,,
2019-06-27,24.2,15,31,,,,8.3,,,
2019-06-28,21.5,16,25,,,312,27.6,,,
2019-06-29,16.9,12,23,,,326,22.4,,,
2019-06-30,17.8,10,25,,,308,17.4,,,
2019-07-01,24.2,15,32,,,274,13.2,,,
2019-07-02,26.5,19,35,,,256,17.3,,,
2019-07-03,22.8,17,29,,,,11.3,,,
2019-07-04,20.6,16,26,,,,13.2,,,
2019-07-05,19.7,13,26,,,,11.9,,,
2019-07-06,19.8,17,24,,,,11.6,,,
2019-07-07,21,13,27,,,,9,,,
2019-07-08,18.5,16,21,,,248,10.7,,,
2019-07-09,18,13,23,,,282,18,,,
2019-07-10,18.1,12,23,,,271,13.5,,,
2019-07-11,17.8,13,23,,,278,9.8,,,
2019-07-12,18.2,12,24,,,,9.5,,,
2019-07-13,19.5,13,26,,,,9.9,,,
2019-07-14,20.8,14,28,,,,6.2,,,
2019-07-15,22,15,28,,,,6,,,
2019-07-16,21.2,18,26,,,,8.3,,,
2019-07-17,20.7,14,27,,,,10.4,,,
2019-07-18,20.3,16,27,,,,11.1,,,
2019-07-19,20.2,13,27,,,,9.5,,,
2019-07-20,22.2,15,30,,,,5.3,,,
